# Performance Monitoring Events for the Fifth Generation Intel Core Processors Based on the Broadwell Microarchitecture - V11
# 7/22/2015 2:19:57 PM
# Copyright (c) 2007 - 2014 Intel Corporation. All rights reserved.
EventCode	UMask	EventName	BriefDescription	Counter	CounterHTOff	SampleAfterValue	MSRIndex	MSRValue	TakenAlone	CounterMask	Invert	AnyThread	EdgeDetect	PEBS	Data_LA	L1_Hit_Indication	Errata
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.SNOOP_MISS	Counts demand data reads that hit in the L3 with a snoop miss response.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x02003c0001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.SNOOP_HIT_NO_FWD	Counts demand data reads that hit in the L3 and the snoops to sibling cores hit in either E/S state and the line is not forwarded.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x04003c0001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.SNOOP_HITM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003c0001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.SNOOP_NON_DRAM	Counts demand data reads that hit in the L3 and the target was non-DRAM system address.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x20003c0001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.ANY_SNOOP	Counts demand data reads that hit in the L3.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f803c0001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NONE	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0084000001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NOT_NEEDED	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0104000001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_MISS	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0204000001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_HIT_NO_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0404000001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_HITM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1004000001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NON_DRAM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x2004000001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.ANY_SNOOP	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f84000001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS.SNOOP_NONE	Counts demand data reads that miss the L3 with no details on snoop-related information.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x00bc000001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS.SNOOP_NOT_NEEDED	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x013c000001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS.SNOOP_MISS	Counts demand data reads that miss the L3 with a snoop miss response.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x023c000001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS.SNOOP_HIT_NO_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x043c000001 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.ANY_RESPONSE	Counts all demand data writes (RFOs) that have any response type.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0000010002 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.L3_HIT.SNOOP_NONE	Counts all demand data writes (RFOs) that hit in the L3 with no details on snoop-related information.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x00803c0002 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.L3_HIT.SNOOP_NOT_NEEDED	Counts all demand data writes (RFOs) that hit in the L3 and sibling core snoops are not needed as either the core-valid bit is not set or the shared line is present in multiple cores.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x01003c0002 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.L3_HIT.SNOOP_MISS	Counts all demand data writes (RFOs) that hit in the L3 with a snoop miss response.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x02003c0002 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.L3_HIT.SNOOP_HIT_NO_FWD	Counts all demand data writes (RFOs) that hit in the L3 and the snoops to sibling cores hit in either E/S state and the line is not forwarded.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x04003c0002 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.L3_HIT.SNOOP_HITM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003c0002 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.L3_HIT.SNOOP_NON_DRAM	Counts all demand data writes (RFOs) that hit in the L3 and the target was non-DRAM system address.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x20003c0002 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.L3_HIT.ANY_SNOOP	Counts all demand data writes (RFOs) that hit in the L3.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f803c0002 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.L3_MISS_LOCAL_DRAM.ANY_SNOOP	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f84000002 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.L3_MISS.SNOOP_NONE	Counts all demand data writes (RFOs) that miss the L3 with no details on snoop-related information.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x00bc000002 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.L3_MISS.SNOOP_NOT_NEEDED	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x013c000002 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.L3_MISS.SNOOP_MISS	Counts all demand data writes (RFOs) that miss the L3 with a snoop miss response.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x023c000002 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.L3_MISS.SNOOP_HIT_NO_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x043c000002 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.ANY_RESPONSE	Counts all demand code reads that have any response type.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0000010004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.SUPPLIER_NONE.SNOOP_NONE	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080020004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.SUPPLIER_NONE.SNOOP_NOT_NEEDED	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100020004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.SUPPLIER_NONE.SNOOP_MISS	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200020004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.SUPPLIER_NONE.SNOOP_HIT_NO_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400020004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.SUPPLIER_NONE.SNOOP_HITM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000020004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.SUPPLIER_NONE.SNOOP_NON_DRAM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x2000020004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.SUPPLIER_NONE.ANY_SNOOP	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f80020004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_HIT.SNOOP_NONE	Counts all demand code reads that hit in the L3 with no details on snoop-related information.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x00803c0004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_HIT.SNOOP_NOT_NEEDED	Counts all demand code reads that hit in the L3 and sibling core snoops are not needed as either the core-valid bit is not set or the shared line is present in multiple cores.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x01003c0004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_HIT.SNOOP_MISS	Counts all demand code reads that hit in the L3 with a snoop miss response.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x02003c0004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_HIT.SNOOP_HIT_NO_FWD	Counts all demand code reads that hit in the L3 and the snoops to sibling cores hit in either E/S state and the line is not forwarded.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x04003c0004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_HIT.SNOOP_HITM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003c0004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_HIT.SNOOP_NON_DRAM	Counts all demand code reads that hit in the L3 and the target was non-DRAM system address.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x20003c0004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_HIT.ANY_SNOOP	Counts all demand code reads that hit in the L3.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f803c0004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_NONE	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0084000004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_NOT_NEEDED	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0104000004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_MISS	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0204000004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_HIT_NO_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0404000004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_HITM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1004000004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_NON_DRAM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x2004000004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_MISS_LOCAL_DRAM.ANY_SNOOP	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f84000004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_MISS.SNOOP_NONE	Counts all demand code reads that miss the L3 with no details on snoop-related information.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x00bc000004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_MISS.SNOOP_NOT_NEEDED	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x013c000004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_MISS.SNOOP_MISS	Counts all demand code reads that miss the L3 with a snoop miss response.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x023c000004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_MISS.SNOOP_HIT_NO_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x043c000004 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.ANY_RESPONSE	Counts writebacks (modified to exclusive) that have any response type.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0000010008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.SUPPLIER_NONE.SNOOP_NONE	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080020008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.SUPPLIER_NONE.SNOOP_NOT_NEEDED	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100020008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.SUPPLIER_NONE.SNOOP_MISS	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200020008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.SUPPLIER_NONE.SNOOP_HIT_NO_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400020008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.SUPPLIER_NONE.SNOOP_HITM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000020008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.SUPPLIER_NONE.SNOOP_NON_DRAM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x2000020008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.SUPPLIER_NONE.ANY_SNOOP	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f80020008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_HIT.SNOOP_NONE	Counts writebacks (modified to exclusive) that hit in the L3 with no details on snoop-related information.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x00803c0008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_HIT.SNOOP_NOT_NEEDED	Counts writebacks (modified to exclusive) that hit in the L3 and sibling core snoops are not needed as either the core-valid bit is not set or the shared line is present in multiple cores.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x01003c0008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_HIT.SNOOP_MISS	Counts writebacks (modified to exclusive) that hit in the L3 with a snoop miss response.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x02003c0008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_HIT.SNOOP_HIT_NO_FWD	Counts writebacks (modified to exclusive) that hit in the L3 and the snoops to sibling cores hit in either E/S state and the line is not forwarded.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x04003c0008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_HIT.SNOOP_HITM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003c0008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_HIT.SNOOP_NON_DRAM	Counts writebacks (modified to exclusive) that hit in the L3 and the target was non-DRAM system address.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x20003c0008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_HIT.ANY_SNOOP	Counts writebacks (modified to exclusive) that hit in the L3.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f803c0008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_MISS_LOCAL_DRAM.SNOOP_NONE	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0084000008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_MISS_LOCAL_DRAM.SNOOP_NOT_NEEDED	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0104000008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_MISS_LOCAL_DRAM.SNOOP_MISS	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0204000008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_MISS_LOCAL_DRAM.SNOOP_HIT_NO_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0404000008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_MISS_LOCAL_DRAM.SNOOP_HITM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1004000008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_MISS_LOCAL_DRAM.SNOOP_NON_DRAM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x2004000008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_MISS_LOCAL_DRAM.ANY_SNOOP	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f84000008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_MISS.SNOOP_NONE	Counts writebacks (modified to exclusive) that miss the L3 with no details on snoop-related information.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x00bc000008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_MISS.SNOOP_NOT_NEEDED	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x013c000008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_MISS.SNOOP_MISS	Counts writebacks (modified to exclusive) that miss the L3 with a snoop miss response.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x023c000008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.COREWB.L3_MISS.SNOOP_HIT_NO_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x043c000008 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.ANY_RESPONSE	Counts prefetch (that bring data to L2) data reads that have any response type.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0000010010 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.SUPPLIER_NONE.SNOOP_NONE	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080020010 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.SUPPLIER_NONE.SNOOP_NOT_NEEDED	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100020010 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.SUPPLIER_NONE.SNOOP_MISS	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200020010 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.SUPPLIER_NONE.SNOOP_HIT_NO_FWD	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400020010 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.SUPPLIER_NONE.SNOOP_HITM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000020010 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.SUPPLIER_NONE.SNOOP_NON_DRAM	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x2000020010 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.SUPPLIER_NONE.ANY_SNOOP	tbd	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3f80020010 	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_HIT.SNOOP_NONE	Counts prefetch (that bring data to L2) data reads that hit in the L3 with no details on snoop-related information.	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x00803c0010 	0	0	0	0	0	0	0	0	null
