# Performance Monitoring Events for Intel Xeon Processor 3600, 5600 series Based on the Westmere-EP Microarchitecture - V2
# 8/16/2016 3:19:26 PM
# Copyright (c) 2007 - 2016 Intel Corporation. All rights reserved.
EventCode	UMask	EventName	BriefDescription	Counter	SampleAfterValue	MSRIndex	MSRValue	CounterMask	Invert	AnyThread	EdgeDetect	PEBS
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.LLC_HIT_NO_OTHER_CORE_0	REQUEST = ANY IFETCH and RESPONSE = LLC_HIT_NO_OTHER_CORE	2	100000	0x1A6	0x144	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.LLC_HIT_OTHER_CORE_HIT_0	REQUEST = ANY IFETCH and RESPONSE = LLC_HIT_OTHER_CORE_HIT	2	100000	0x1A6	0x244	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.LLC_HIT_OTHER_CORE_HITM_0	REQUEST = ANY IFETCH and RESPONSE = LLC_HIT_OTHER_CORE_HITM	2	100000	0x1A6	0x444	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.LOCAL_CACHE_0	REQUEST = ANY IFETCH and RESPONSE = LOCAL_CACHE	2	100000	0x1A6	0x744	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.LOCAL_DRAM_AND_REMOTE_CACHE_HIT_0	REQUEST = ANY IFETCH and RESPONSE = LOCAL_DRAM AND REMOTE_CACHE_HIT	2	100000	0x1A6	0x1044	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.OTHER_LOCAL_DRAM_0	REQUEST = ANY IFETCH and RESPONSE = OTHER_LOCAL_DRAM	2	100000	0x1A6	0x4044	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.REMOTE_CACHE_HITM_0	REQUEST = ANY IFETCH and RESPONSE = REMOTE_CACHE_HITM	2	100000	0x1A6	0x844	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.REMOTE_DRAM_0	REQUEST = ANY IFETCH and RESPONSE = REMOTE_DRAM	2	100000	0x1A6	0x2044	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.ALL_LOCAL_DRAM_AND_REMOTE_CACHE_HIT_0	REQUEST = ANY_REQUEST and RESPONSE = ALL_LOCAL_DRAM AND REMOTE_CACHE_HIT	2	100000	0x1A6	0x50ff	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.ANY_CACHE_DRAM_0	REQUEST = ANY_REQUEST and RESPONSE = ANY_CACHE_DRAM	2	100000	0x1A6	0x7fff	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.ANY_DRAM_AND_REMOTE_FWD_0	REQUEST = ANY_REQUEST and RESPONSE = ANY_DRAM AND REMOTE_FWD	2	100000	0x1A6	0x30ff	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.ANY_LLC_MISS_0	REQUEST = ANY_REQUEST and RESPONSE = ANY_LLC_MISS	2	100000	0x1A6	0xf8ff	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.ANY_LOCATION_0	REQUEST = ANY_REQUEST and RESPONSE = ANY_LOCATION	2	100000	0x1A6	0xffff	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.IO_CSR_MMIO_0	REQUEST = ANY_REQUEST and RESPONSE = IO_CSR_MMIO	2	100000	0x1A6	0x80ff	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.LLC_HIT_NO_OTHER_CORE_0	REQUEST = ANY_REQUEST and RESPONSE = LLC_HIT_NO_OTHER_CORE	2	100000	0x1A6	0x1ff	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.LLC_HIT_OTHER_CORE_HIT_0	REQUEST = ANY_REQUEST and RESPONSE = LLC_HIT_OTHER_CORE_HIT	2	100000	0x1A6	0x2ff	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.LLC_HIT_OTHER_CORE_HITM_0	REQUEST = ANY_REQUEST and RESPONSE = LLC_HIT_OTHER_CORE_HITM	2	100000	0x1A6	0x4ff	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.LOCAL_CACHE_0	REQUEST = ANY_REQUEST and RESPONSE = LOCAL_CACHE	2	100000	0x1A6	0x7ff	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.LOCAL_DRAM_AND_REMOTE_CACHE_HIT_0	REQUEST = ANY_REQUEST and RESPONSE = LOCAL_DRAM AND REMOTE_CACHE_HIT	2	100000	0x1A6	0x10ff	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.OTHER_LOCAL_DRAM_0	REQUEST = ANY_REQUEST and RESPONSE = OTHER_LOCAL_DRAM	2	100000	0x1A6	0x40ff	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.REMOTE_CACHE_HITM_0	REQUEST = ANY_REQUEST and RESPONSE = REMOTE_CACHE_HITM	2	100000	0x1A6	0x8ff	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.REMOTE_DRAM_0	REQUEST = ANY_REQUEST and RESPONSE = REMOTE_DRAM	2	100000	0x1A6	0x20ff	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.ALL_LOCAL_DRAM_AND_REMOTE_CACHE_HIT_0	REQUEST = ANY RFO and RESPONSE = ALL_LOCAL_DRAM AND REMOTE_CACHE_HIT	2	100000	0x1A6	0x5022	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.ANY_CACHE_DRAM_0	REQUEST = ANY RFO and RESPONSE = ANY_CACHE_DRAM	2	100000	0x1A6	0x7f22	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.ANY_DRAM_AND_REMOTE_FWD_0	REQUEST = ANY RFO and RESPONSE = ANY_DRAM AND REMOTE_FWD	2	100000	0x1A6	0x3022	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.ANY_LLC_MISS_0	REQUEST = ANY RFO and RESPONSE = ANY_LLC_MISS	2	100000	0x1A6	0xf822	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.ANY_LOCATION_0	REQUEST = ANY RFO and RESPONSE = ANY_LOCATION	2	100000	0x1A6	0xff22	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.IO_CSR_MMIO_0	REQUEST = ANY RFO and RESPONSE = IO_CSR_MMIO	2	100000	0x1A6	0x8022	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.LLC_HIT_NO_OTHER_CORE_0	REQUEST = ANY RFO and RESPONSE = LLC_HIT_NO_OTHER_CORE	2	100000	0x1A6	0x122	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.LLC_HIT_OTHER_CORE_HIT_0	REQUEST = ANY RFO and RESPONSE = LLC_HIT_OTHER_CORE_HIT	2	100000	0x1A6	0x222	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.LLC_HIT_OTHER_CORE_HITM_0	REQUEST = ANY RFO and RESPONSE = LLC_HIT_OTHER_CORE_HITM	2	100000	0x1A6	0x422	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.LOCAL_CACHE_0	REQUEST = ANY RFO and RESPONSE = LOCAL_CACHE	2	100000	0x1A6	0x722	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.LOCAL_DRAM_AND_REMOTE_CACHE_HIT_0	REQUEST = ANY RFO and RESPONSE = LOCAL_DRAM AND REMOTE_CACHE_HIT	2	100000	0x1A6	0x1022	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.OTHER_LOCAL_DRAM_0	REQUEST = ANY RFO and RESPONSE = OTHER_LOCAL_DRAM	2	100000	0x1A6	0x4022	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.REMOTE_CACHE_HITM_0	REQUEST = ANY RFO and RESPONSE = REMOTE_CACHE_HITM	2	100000	0x1A6	0x822	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.REMOTE_DRAM_0	REQUEST = ANY RFO and RESPONSE = REMOTE_DRAM	2	100000	0x1A6	0x2022	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.ALL_LOCAL_DRAM_AND_REMOTE_CACHE_HIT_0	REQUEST = CORE_WB and RESPONSE = ALL_LOCAL_DRAM AND REMOTE_CACHE_HIT	2	100000	0x1A6	0x5008	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.ANY_CACHE_DRAM_0	REQUEST = CORE_WB and RESPONSE = ANY_CACHE_DRAM	2	100000	0x1A6	0x7f08	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.ANY_DRAM_AND_REMOTE_FWD_0	REQUEST = CORE_WB and RESPONSE = ANY_DRAM AND REMOTE_FWD	2	100000	0x1A6	0x3008	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.ANY_LLC_MISS_0	REQUEST = CORE_WB and RESPONSE = ANY_LLC_MISS	2	100000	0x1A6	0xf808	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.ANY_LOCATION_0	REQUEST = CORE_WB and RESPONSE = ANY_LOCATION	2	100000	0x1A6	0xff08	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.IO_CSR_MMIO_0	REQUEST = CORE_WB and RESPONSE = IO_CSR_MMIO	2	100000	0x1A6	0x8008	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.LLC_HIT_NO_OTHER_CORE_0	REQUEST = CORE_WB and RESPONSE = LLC_HIT_NO_OTHER_CORE	2	100000	0x1A6	0x108	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.LLC_HIT_OTHER_CORE_HIT_0	REQUEST = CORE_WB and RESPONSE = LLC_HIT_OTHER_CORE_HIT	2	100000	0x1A6	0x208	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.LLC_HIT_OTHER_CORE_HITM_0	REQUEST = CORE_WB and RESPONSE = LLC_HIT_OTHER_CORE_HITM	2	100000	0x1A6	0x408	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.LOCAL_CACHE_0	REQUEST = CORE_WB and RESPONSE = LOCAL_CACHE	2	100000	0x1A6	0x708	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.LOCAL_DRAM_AND_REMOTE_CACHE_HIT_0	REQUEST = CORE_WB and RESPONSE = LOCAL_DRAM AND REMOTE_CACHE_HIT	2	100000	0x1A6	0x1008	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.OTHER_LOCAL_DRAM_0	REQUEST = CORE_WB and RESPONSE = OTHER_LOCAL_DRAM	2	100000	0x1A6	0x4008	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.REMOTE_CACHE_HITM_0	REQUEST = CORE_WB and RESPONSE = REMOTE_CACHE_HITM	2	100000	0x1A6	0x808	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.REMOTE_DRAM_0	REQUEST = CORE_WB and RESPONSE = REMOTE_DRAM	2	100000	0x1A6	0x2008	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.ALL_LOCAL_DRAM_AND_REMOTE_CACHE_HIT_0	REQUEST = DATA_IFETCH and RESPONSE = ALL_LOCAL_DRAM AND REMOTE_CACHE_HIT	2	100000	0x1A6	0x5077	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.ANY_CACHE_DRAM_0	REQUEST = DATA_IFETCH and RESPONSE = ANY_CACHE_DRAM	2	100000	0x1A6	0x7f77	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.ANY_DRAM_AND_REMOTE_FWD_0	REQUEST = DATA_IFETCH and RESPONSE = ANY_DRAM AND REMOTE_FWD	2	100000	0x1A6	0x3077	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.ANY_LLC_MISS_0	REQUEST = DATA_IFETCH and RESPONSE = ANY_LLC_MISS	2	100000	0x1A6	0xf877	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.ANY_LOCATION_0	REQUEST = DATA_IFETCH and RESPONSE = ANY_LOCATION	2	100000	0x1A6	0xff77	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.IO_CSR_MMIO_0	REQUEST = DATA_IFETCH and RESPONSE = IO_CSR_MMIO	2	100000	0x1A6	0x8077	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.LLC_HIT_NO_OTHER_CORE_0	REQUEST = DATA_IFETCH and RESPONSE = LLC_HIT_NO_OTHER_CORE	2	100000	0x1A6	0x177	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.LLC_HIT_OTHER_CORE_HIT_0	REQUEST = DATA_IFETCH and RESPONSE = LLC_HIT_OTHER_CORE_HIT	2	100000	0x1A6	0x277	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.LLC_HIT_OTHER_CORE_HITM_0	REQUEST = DATA_IFETCH and RESPONSE = LLC_HIT_OTHER_CORE_HITM	2	100000	0x1A6	0x477	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.LOCAL_CACHE_0	REQUEST = DATA_IFETCH and RESPONSE = LOCAL_CACHE	2	100000	0x1A6	0x777	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.LOCAL_DRAM_AND_REMOTE_CACHE_HIT_0	REQUEST = DATA_IFETCH and RESPONSE = LOCAL_DRAM AND REMOTE_CACHE_HIT	2	100000	0x1A6	0x1077	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.OTHER_LOCAL_DRAM_0	REQUEST = DATA_IFETCH and RESPONSE = OTHER_LOCAL_DRAM	2	100000	0x1A6	0x4077	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.REMOTE_CACHE_HITM_0	REQUEST = DATA_IFETCH and RESPONSE = REMOTE_CACHE_HITM	2	100000	0x1A6	0x877	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.REMOTE_DRAM_0	REQUEST = DATA_IFETCH and RESPONSE = REMOTE_DRAM	2	100000	0x1A6	0x2077	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.ALL_LOCAL_DRAM_AND_REMOTE_CACHE_HIT_0	REQUEST = DATA_IN and RESPONSE = ALL_LOCAL_DRAM AND REMOTE_CACHE_HIT	2	100000	0x1A6	0x5033	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.ANY_CACHE_DRAM_0	REQUEST = DATA_IN and RESPONSE = ANY_CACHE_DRAM	2	100000	0x1A6	0x7f33	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.ANY_DRAM_AND_REMOTE_FWD_0	REQUEST = DATA_IN and RESPONSE = ANY_DRAM AND REMOTE_FWD	2	100000	0x1A6	0x3033	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.ANY_LLC_MISS_0	REQUEST = DATA_IN and RESPONSE = ANY_LLC_MISS	2	100000	0x1A6	0xf833	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.ANY_LOCATION_0	REQUEST = DATA_IN and RESPONSE = ANY_LOCATION	2	100000	0x1A6	0xff33	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.IO_CSR_MMIO_0	REQUEST = DATA_IN and RESPONSE = IO_CSR_MMIO	2	100000	0x1A6	0x8033	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.LLC_HIT_NO_OTHER_CORE_0	REQUEST = DATA_IN and RESPONSE = LLC_HIT_NO_OTHER_CORE	2	100000	0x1A6	0x133	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.LLC_HIT_OTHER_CORE_HIT_0	REQUEST = DATA_IN and RESPONSE = LLC_HIT_OTHER_CORE_HIT	2	100000	0x1A6	0x233	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.LLC_HIT_OTHER_CORE_HITM_0	REQUEST = DATA_IN and RESPONSE = LLC_HIT_OTHER_CORE_HITM	2	100000	0x1A6	0x433	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.LOCAL_CACHE_0	REQUEST = DATA_IN and RESPONSE = LOCAL_CACHE	2	100000	0x1A6	0x733	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.LOCAL_DRAM_AND_REMOTE_CACHE_HIT_0	REQUEST = DATA_IN and RESPONSE = LOCAL_DRAM AND REMOTE_CACHE_HIT	2	100000	0x1A6	0x1033	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.OTHER_LOCAL_DRAM_0	REQUEST = DATA_IN and RESPONSE = OTHER_LOCAL_DRAM	2	100000	0x1A6	0x4033	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.REMOTE_CACHE_HITM_0	REQUEST = DATA_IN and RESPONSE = REMOTE_CACHE_HITM	2	100000	0x1A6	0x833	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.REMOTE_DRAM_0	REQUEST = DATA_IN and RESPONSE = REMOTE_DRAM	2	100000	0x1A6	0x2033	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.ALL_LOCAL_DRAM_AND_REMOTE_CACHE_HIT_0	REQUEST = DEMAND_DATA and RESPONSE = ALL_LOCAL_DRAM AND REMOTE_CACHE_HIT	2	100000	0x1A6	0x5003	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.ANY_CACHE_DRAM_0	REQUEST = DEMAND_DATA and RESPONSE = ANY_CACHE_DRAM	2	100000	0x1A6	0x7f03	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.ANY_DRAM_AND_REMOTE_FWD_0	REQUEST = DEMAND_DATA and RESPONSE = ANY_DRAM AND REMOTE_FWD	2	100000	0x1A6	0x3003	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.ANY_LLC_MISS_0	REQUEST = DEMAND_DATA and RESPONSE = ANY_LLC_MISS	2	100000	0x1A6	0xf803	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.ANY_LOCATION_0	REQUEST = DEMAND_DATA and RESPONSE = ANY_LOCATION	2	100000	0x1A6	0xff03	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.IO_CSR_MMIO_0	REQUEST = DEMAND_DATA and RESPONSE = IO_CSR_MMIO	2	100000	0x1A6	0x8003	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.LLC_HIT_NO_OTHER_CORE_0	REQUEST = DEMAND_DATA and RESPONSE = LLC_HIT_NO_OTHER_CORE	2	100000	0x1A6	0x103	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.LLC_HIT_OTHER_CORE_HIT_0	REQUEST = DEMAND_DATA and RESPONSE = LLC_HIT_OTHER_CORE_HIT	2	100000	0x1A6	0x203	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.LLC_HIT_OTHER_CORE_HITM_0	REQUEST = DEMAND_DATA and RESPONSE = LLC_HIT_OTHER_CORE_HITM	2	100000	0x1A6	0x403	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.LOCAL_CACHE_0	REQUEST = DEMAND_DATA and RESPONSE = LOCAL_CACHE	2	100000	0x1A6	0x703	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.LOCAL_DRAM_AND_REMOTE_CACHE_HIT_0	REQUEST = DEMAND_DATA and RESPONSE = LOCAL_DRAM AND REMOTE_CACHE_HIT	2	100000	0x1A6	0x1003	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.OTHER_LOCAL_DRAM_0	REQUEST = DEMAND_DATA and RESPONSE = OTHER_LOCAL_DRAM	2	100000	0x1A6	0x4003	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.REMOTE_CACHE_HITM_0	REQUEST = DEMAND_DATA and RESPONSE = REMOTE_CACHE_HITM	2	100000	0x1A6	0x803	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.REMOTE_DRAM_0	REQUEST = DEMAND_DATA and RESPONSE = REMOTE_DRAM	2	100000	0x1A6	0x2003	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA_RD.ALL_LOCAL_DRAM_AND_REMOTE_CACHE_HIT_0	REQUEST = DEMAND_DATA_RD and RESPONSE = ALL_LOCAL_DRAM AND REMOTE_CACHE_HIT	2	100000	0x1A6	0x5001	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA_RD.ANY_CACHE_DRAM_0	REQUEST = DEMAND_DATA_RD and RESPONSE = ANY_CACHE_DRAM	2	100000	0x1A6	0x7f01	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA_RD.ANY_DRAM_AND_REMOTE_FWD_0	REQUEST = DEMAND_DATA_RD and RESPONSE = ANY_DRAM AND REMOTE_FWD	2	100000	0x1A6	0x3001	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA_RD.ANY_LLC_MISS_0	REQUEST = DEMAND_DATA_RD and RESPONSE = ANY_LLC_MISS	2	100000	0x1A6	0xf801	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA_RD.ANY_LOCATION_0	REQUEST = DEMAND_DATA_RD and RESPONSE = ANY_LOCATION	2	100000	0x1A6	0xff01	0	0	0	0	0
